channel_id,video_id,channel_name,duration(sec),domain,link
UCID-e04-H5Luw7tKq25QS-w,4w7KLPZXEQg,G Series,398,Music,https://www.youtube.com/watch?v=4w7KLPZXEQg
UCID-e04-H5Luw7tKq25QS-w,DUEAfs1B_iM,G Series,376,Music,https://www.youtube.com/watch?v=DUEAfs1B_iM
UCA4y9g_GRdNrZLH_u5LLSdw,ztBhboHpJko,Banglavision Drama,340,TV Drama,https://www.youtube.com/watch?v=ztBhboHpJko
UCA4y9g_GRdNrZLH_u5LLSdw,n_yQakwAowo,Banglavision Drama,1162,TV Drama,https://www.youtube.com/watch?v=n_yQakwAowo
UCA4y9g_GRdNrZLH_u5LLSdw,fdyug0_U-yI,Banglavision Drama,1118,TV Drama,https://www.youtube.com/watch?v=fdyug0_U-yI
UCA4y9g_GRdNrZLH_u5LLSdw,NgKxWL8I8sM,Banglavision Drama,344,TV Drama,https://www.youtube.com/watch?v=NgKxWL8I8sM
UCo7FBXJMYW6kQPBXlTTls7w,RGa01SYMAs4,RTV Drama,328,TV & Stage Drama,https://www.youtube.com/watch?v=RGa01SYMAs4
UCo7FBXJMYW6kQPBXlTTls7w,dH4yMJCfkD8,RTV Drama,689,TV & Stage Drama,https://www.youtube.com/watch?v=dH4yMJCfkD8
UCo7FBXJMYW6kQPBXlTTls7w,BUJlIShyojw,RTV Drama,327,TV & Stage Drama,https://www.youtube.com/watch?v=BUJlIShyojw
UCvoC1eVphUAe7a0m-uuoPbg,zydBQdUiHQQ,Bongo,6682,Movies / Web Series,https://www.youtube.com/watch?v=zydBQdUiHQQ
UCvoC1eVphUAe7a0m-uuoPbg,IkeGGatVPGw,Bongo,2512,Movies / Web Series,https://www.youtube.com/watch?v=IkeGGatVPGw
UCvoC1eVphUAe7a0m-uuoPbg,cZ5ANFrr1Nw,Bongo,6963,Movies / Web Series,https://www.youtube.com/watch?v=cZ5ANFrr1Nw
UCvoC1eVphUAe7a0m-uuoPbg,nEeIPMLjqtI,Bongo,5739,Movies / Web Series,https://www.youtube.com/watch?v=nEeIPMLjqtI
UCF2KsJriYzifyuNYnQppUGw,Vz-uqxqU3xw,Toffee Originals,5996,Web Natok,https://www.youtube.com/watch?v=Vz-uqxqU3xw
UCF2KsJriYzifyuNYnQppUGw,S1PDGlPQDU8,Toffee Originals,900,Web Natok,https://www.youtube.com/watch?v=S1PDGlPQDU8
UCF2KsJriYzifyuNYnQppUGw,vhKoe_uRBXo,Toffee Originals,763,Web Natok,https://www.youtube.com/watch?v=vhKoe_uRBXo
UCF2KsJriYzifyuNYnQppUGw,vIOTZKcfQjY,Toffee Originals,5780,Web Natok,https://www.youtube.com/watch?v=vIOTZKcfQjY
UCftOIQxyjcQk5Yw_lApmFAw,Xe0PQvuMVpA,Sisimpur,5587,Cartoon / Kids,https://www.youtube.com/watch?v=Xe0PQvuMVpA
UCftOIQxyjcQk5Yw_lApmFAw,S16iiGnpZ6c,Sisimpur,4542,Cartoon / Kids,https://www.youtube.com/watch?v=S16iiGnpZ6c
UCftOIQxyjcQk5Yw_lApmFAw,h8uwNaCo0W0,Sisimpur,3442,Cartoon / Kids,https://www.youtube.com/watch?v=h8uwNaCo0W0
UCftOIQxyjcQk5Yw_lApmFAw,XHGZJUfydSs,Sisimpur,4232,Cartoon / Kids,https://www.youtube.com/watch?v=XHGZJUfydSs
UC_YEeUix2bvVOuLxEUw2SnQ,mACktVW_7kE,Bangla Drama Club,1742,Natok / Short Film,https://www.youtube.com/watch?v=mACktVW_7kE
UC_YEeUix2bvVOuLxEUw2SnQ,5clAuLTAuls,Bangla Drama Club,1566,Natok / Short Film,https://www.youtube.com/watch?v=5clAuLTAuls
UC_YEeUix2bvVOuLxEUw2SnQ,WhKde9R9br8,Bangla Drama Club,1607,Natok / Short Film,https://www.youtube.com/watch?v=WhKde9R9br8
UC_YEeUix2bvVOuLxEUw2SnQ,L3c1f_ZmLqk,Bangla Drama Club,1388,Natok / Short Film,https://www.youtube.com/watch?v=L3c1f_ZmLqk
UCyt9Ag2MTKkYwKJigZ19ilQ,P9468D51wd4,Drama Factory,1767,TV Natok,https://www.youtube.com/watch?v=P9468D51wd4
UCyt9Ag2MTKkYwKJigZ19ilQ,sX7YrDg1hkU,Drama Factory,544,TV Natok,https://www.youtube.com/watch?v=sX7YrDg1hkU
UCyt9Ag2MTKkYwKJigZ19ilQ,0iiSx7nvpjg,Drama Factory,989,TV Natok,https://www.youtube.com/watch?v=0iiSx7nvpjg
UCyt9Ag2MTKkYwKJigZ19ilQ,n7QaTEgjXE0,Drama Factory,992,TV Natok,https://www.youtube.com/watch?v=n7QaTEgjXE0
UCGC1W62EtTwIahkao6vrKuw,stBEdR0gYB4,Natok Bazar,2452,Natok,https://www.youtube.com/watch?v=stBEdR0gYB4
UCGC1W62EtTwIahkao6vrKuw,ZS-PQmWCCWI,Natok Bazar,3439,Natok,https://www.youtube.com/watch?v=ZS-PQmWCCWI
UCGC1W62EtTwIahkao6vrKuw,lIcpchKNozM,Natok Bazar,2773,Natok,https://www.youtube.com/watch?v=lIcpchKNozM
UCGC1W62EtTwIahkao6vrKuw,8mSvGn755xM,Natok Bazar,3250,Natok,https://www.youtube.com/watch?v=8mSvGn755xM
UCIO1zDtxhFjtXhQGuKafUmg,41qGgdX350E,CD Choice,435,Drama & Music,https://www.youtube.com/watch?v=41qGgdX350E
UCIO1zDtxhFjtXhQGuKafUmg,VcMlfENoWBI,CD Choice,318,Drama & Music,https://www.youtube.com/watch?v=VcMlfENoWBI
UCIO1zDtxhFjtXhQGuKafUmg,lmzFmEpkgbY,CD Choice,308,Drama & Music,https://www.youtube.com/watch?v=lmzFmEpkgbY
UCIO1zDtxhFjtXhQGuKafUmg,NOVHQfMEzYQ,CD Choice,2072,Drama & Music,https://www.youtube.com/watch?v=NOVHQfMEzYQ
UCpNi3ip_fJY3vLVdqWbTzzA,UVlqd5A5rrs,Laser Vision,2012,Movies / Drama,https://www.youtube.com/watch?v=UVlqd5A5rrs
UCpNi3ip_fJY3vLVdqWbTzzA,yEuvMF77ODA,Laser Vision,2218,Movies / Drama,https://www.youtube.com/watch?v=yEuvMF77ODA
UCpNi3ip_fJY3vLVdqWbTzzA,o1p1EjlOVuI,Laser Vision,5969,Movies / Drama,https://www.youtube.com/watch?v=o1p1EjlOVuI
UCpNi3ip_fJY3vLVdqWbTzzA,7Nttn9LRjoc,Laser Vision,4833,Movies / Drama,https://www.youtube.com/watch?v=7Nttn9LRjoc
UC9FHe3sU-2xmFyEOOHWGbxA,jkDYTwU7jTw,Bangla Natok 2024,2265,Natok Archive,https://www.youtube.com/watch?v=jkDYTwU7jTw
UC9FHe3sU-2xmFyEOOHWGbxA,J3g_vF2gMpM,Bangla Natok 2024,2036,Natok Archive,https://www.youtube.com/watch?v=J3g_vF2gMpM
UC9FHe3sU-2xmFyEOOHWGbxA,otHvHneAGsA,Bangla Natok 2024,2155,Natok Archive,https://www.youtube.com/watch?v=otHvHneAGsA
UC9FHe3sU-2xmFyEOOHWGbxA,xgvLjKWLEdg,Bangla Natok 2024,2163,Natok Archive,https://www.youtube.com/watch?v=xgvLjKWLEdg
UCsjSRfeVFmJcps2Bki1dRCw,rWrobm2xR1k,Bangla Natok Short,710,Short Natok,https://www.youtube.com/watch?v=rWrobm2xR1k
UCsjSRfeVFmJcps2Bki1dRCw,yCRMJe6uLxk,Bangla Natok Short,1377,Short Natok,https://www.youtube.com/watch?v=yCRMJe6uLxk
UCsjSRfeVFmJcps2Bki1dRCw,dOTdkGDfFsY,Bangla Natok Short,3620,Short Natok,https://www.youtube.com/watch?v=dOTdkGDfFsY
UCsjSRfeVFmJcps2Bki1dRCw,4IdwSD2bQqI,Bangla Natok Short,438,Short Natok,https://www.youtube.com/watch?v=4IdwSD2bQqI
UCqM539gElW6mozNgGK4egrg,72ckg0ZOUoo,Natok Online,2974,Web Natok,https://www.youtube.com/watch?v=72ckg0ZOUoo
UCqM539gElW6mozNgGK4egrg,i91JslRBgqg,Natok Online,3359,Web Natok,https://www.youtube.com/watch?v=i91JslRBgqg
UCqM539gElW6mozNgGK4egrg,WFuvRLLaXoU,Natok Online,2579,Web Natok,https://www.youtube.com/watch?v=WFuvRLLaXoU
UCqM539gElW6mozNgGK4egrg,QyX6WnfhebY,Natok Online,2575,Web Natok,https://www.youtube.com/watch?v=QyX6WnfhebY
UCqle5cwtPckB2N8sSQoynwg,AGq_Fn0bWEY,Bangla Funny Natok,4018,Comedy Natok,https://www.youtube.com/watch?v=AGq_Fn0bWEY
UCqle5cwtPckB2N8sSQoynwg,-u3loD1aOaE,Bangla Funny Natok,2905,Comedy Natok,https://www.youtube.com/watch?v=-u3loD1aOaE
UCqle5cwtPckB2N8sSQoynwg,bK-ERAvRBVQ,Bangla Funny Natok,2674,Comedy Natok,https://www.youtube.com/watch?v=bK-ERAvRBVQ
UCqle5cwtPckB2N8sSQoynwg,VAbYSisI4EI,Bangla Funny Natok,3610,Comedy Natok,https://www.youtube.com/watch?v=VAbYSisI4EI
UCLnxsptAdA9as2YNPIeJ94A,glxiF8oYzvU,Mosharraf Karim,4416,Natok / Acting Content,https://www.youtube.com/watch?v=glxiF8oYzvU
UCLnxsptAdA9as2YNPIeJ94A,E1gPF_vQNCE,Mosharraf Karim,3450,Natok / Acting Content,https://www.youtube.com/watch?v=E1gPF_vQNCE
UCLnxsptAdA9as2YNPIeJ94A,FVaYV1QDnIs,Mosharraf Karim,4224,Natok / Acting Content,https://www.youtube.com/watch?v=FVaYV1QDnIs
UCLnxsptAdA9as2YNPIeJ94A,JQJoT7krUV4,Mosharraf Karim,3721,Natok / Acting Content,https://www.youtube.com/watch?v=JQJoT7krUV4
UC2PvBto6gvSLVub6CdwaivA,Ha1p9ZTb2xA,Mir Sabbir,2302,Comedy & Acting,https://www.youtube.com/watch?v=Ha1p9ZTb2xA
UC2PvBto6gvSLVub6CdwaivA,QW1V6i26UzA,Mir Sabbir,2600,Comedy & Acting,https://www.youtube.com/watch?v=QW1V6i26UzA
UC2PvBto6gvSLVub6CdwaivA,G7h-RvW_0vI,Mir Sabbir,2461,Comedy & Acting,https://www.youtube.com/watch?v=G7h-RvW_0vI
UC2PvBto6gvSLVub6CdwaivA,3oW1TjO-ZBo,Mir Sabbir,2390,Comedy & Acting,https://www.youtube.com/watch?v=3oW1TjO-ZBo
UCW1kqrWNmulj7GsTyXTHR_g,2lcMEcZg9J0,Mir Sabbir Official,889,Comedy & Acting,https://www.youtube.com/watch?v=2lcMEcZg9J0
UCW1kqrWNmulj7GsTyXTHR_g,T5Jw4_1LxUQ,Mir Sabbir Official,736,Comedy & Acting,https://www.youtube.com/watch?v=T5Jw4_1LxUQ
UCW1kqrWNmulj7GsTyXTHR_g,CHU6An3hggk,Mir Sabbir Official,445,Comedy & Acting,https://www.youtube.com/watch?v=CHU6An3hggk
UCW1kqrWNmulj7GsTyXTHR_g,rYyaC6TSGLQ,Mir Sabbir Official,357,Comedy & Acting,https://www.youtube.com/watch?v=rYyaC6TSGLQ
UCpvVcqsap0KnJ6epuH5V6cw,8v6B5eN8NU0,Prottoy Heron,1206,Comedy / Acting,https://www.youtube.com/watch?v=8v6B5eN8NU0
UCpvVcqsap0KnJ6epuH5V6cw,h9GGv4AivFY,Prottoy Heron,1381,Comedy / Acting,https://www.youtube.com/watch?v=h9GGv4AivFY
UCpvVcqsap0KnJ6epuH5V6cw,q_X1a8ATPL8,Prottoy Heron,1432,Comedy / Acting,https://www.youtube.com/watch?v=q_X1a8ATPL8
UCpvVcqsap0KnJ6epuH5V6cw,JPnPveSmCFQ,Prottoy Heron,1438,Comedy / Acting,https://www.youtube.com/watch?v=JPnPveSmCFQ
UCIjLRyywnG8olYXAEVYGYgQ,OggPI8YJZjw,Tawsif Mahbub,3850,Natok / Acting Content,https://www.youtube.com/watch?v=OggPI8YJZjw
UCIjLRyywnG8olYXAEVYGYgQ,NXjVSDpZzBQ,Tawsif Mahbub,4139,Natok / Acting Content,https://www.youtube.com/watch?v=NXjVSDpZzBQ
UCIjLRyywnG8olYXAEVYGYgQ,iYLkUoK0S1M,Tawsif Mahbub,2639,Natok / Acting Content,https://www.youtube.com/watch?v=iYLkUoK0S1M
UCIjLRyywnG8olYXAEVYGYgQ,rh7fqyOJrlw,Tawsif Mahbub,4324,Natok / Acting Content,https://www.youtube.com/watch?v=rh7fqyOJrlw
UC3wfNI_ZipV1Nihswf540oA,EnlsNxQXX4w,Farhan Ahmed Jovan,3637,Natok / Acting Content,https://www.youtube.com/watch?v=EnlsNxQXX4w
UC3wfNI_ZipV1Nihswf540oA,3ymAcXz78Wk,Farhan Ahmed Jovan,5309,Natok / Acting Content,https://www.youtube.com/watch?v=3ymAcXz78Wk
UC3wfNI_ZipV1Nihswf540oA,5-XbMTY30Qc,Farhan Ahmed Jovan,5519,Natok / Acting Content,https://www.youtube.com/watch?v=5-XbMTY30Qc
UC3wfNI_ZipV1Nihswf540oA,UT0a504rXqU,Farhan Ahmed Jovan,3708,Natok / Acting Content,https://www.youtube.com/watch?v=UT0a504rXqU
UCID-e04-H5Luw7tKq25QS-w,H0WfIG4T_SQ,Tahsan Khan,317,Music & Talk,https://www.youtube.com/watch?v=H0WfIG4T_SQ
UCID-e04-H5Luw7tKq25QS-w,xCA1mQtzCI0,Tahsan Khan,302,Music & Talk,https://www.youtube.com/watch?v=xCA1mQtzCI0
UCID-e04-H5Luw7tKq25QS-w,4w7KLPZXEQg,Tahsan Khan,398,Music & Talk,https://www.youtube.com/watch?v=4w7KLPZXEQg
UCID-e04-H5Luw7tKq25QS-w,92o3bnDY7Xc,Tahsan Khan,325,Music & Talk,https://www.youtube.com/watch?v=92o3bnDY7Xc
UCEO0rIuBz8Dc8p7PpGE26ZQ,W-E116OXRp8,Tawhid Afridi,2505,Vlogs & Informal Talk,https://www.youtube.com/watch?v=W-E116OXRp8
UCEO0rIuBz8Dc8p7PpGE26ZQ,dcNpFktCfmA,Tawhid Afridi,2703,Vlogs & Informal Talk,https://www.youtube.com/watch?v=dcNpFktCfmA
UCEO0rIuBz8Dc8p7PpGE26ZQ,dGXcecOTUvE,Tawhid Afridi,1765,Vlogs & Informal Talk,https://www.youtube.com/watch?v=dGXcecOTUvE
UCEO0rIuBz8Dc8p7PpGE26ZQ,Hfa1HQKb1_0,Tawhid Afridi,1427,Vlogs & Informal Talk,https://www.youtube.com/watch?v=Hfa1HQKb1_0
UCTCYEq1JM1ejw7tkdFSndEg,XzjvPiP0dLc,10 Minute School,2030,Online Class,https://www.youtube.com/watch?v=XzjvPiP0dLc
UCTCYEq1JM1ejw7tkdFSndEg,m7tmGMqVK1Y,10 Minute School,4133,Online Class,https://www.youtube.com/watch?v=m7tmGMqVK1Y
UCTCYEq1JM1ejw7tkdFSndEg,2ssYhY5G7vQ,10 Minute School,2833,Online Class,https://www.youtube.com/watch?v=2ssYhY5G7vQ
UCTCYEq1JM1ejw7tkdFSndEg,wJYYB4wnzNw,10 Minute School,3703,Online Class,https://www.youtube.com/watch?v=wJYYB4wnzNw
UCYfTpKVP5YQ7t7p6_eJhSEQ,Kj0IbWNGMMM,Shikho,1339,Online Learning,https://www.youtube.com/watch?v=Kj0IbWNGMMM
UCYfTpKVP5YQ7t7p6_eJhSEQ,8A0AzLc2FKg,Shikho,513,Online Learning,https://www.youtube.com/watch?v=8A0AzLc2FKg
UCYfTpKVP5YQ7t7p6_eJhSEQ,n5V8OXpWT3A,Shikho,536,Online Learning,https://www.youtube.com/watch?v=n5V8OXpWT3A
UCYfTpKVP5YQ7t7p6_eJhSEQ,AcPq-jlwF1Y,Shikho,5338,Online Learning,https://www.youtube.com/watch?v=AcPq-jlwF1Y
UCihdxxtb6IygYYjAgEvOxhA,8Ywn0el-rXU,MuktoPaath,3430,E-learning Platform,https://www.youtube.com/watch?v=8Ywn0el-rXU
UCihdxxtb6IygYYjAgEvOxhA,IFFPkFho8QQ,MuktoPaath,792,E-learning Platform,https://www.youtube.com/watch?v=IFFPkFho8QQ
UCihdxxtb6IygYYjAgEvOxhA,nHhrbKdEr4I,MuktoPaath,568,E-learning Platform,https://www.youtube.com/watch?v=nHhrbKdEr4I
UCBA6OI6vEDK13jfoiuX694A,9I9zIJ66GiY,Onnorokom Pathshala,4481,Programming & Tech,https://www.youtube.com/watch?v=9I9zIJ66GiY
UCBA6OI6vEDK13jfoiuX694A,rJgpoq_BmnM,Onnorokom Pathshala,3582,Programming & Tech,https://www.youtube.com/watch?v=rJgpoq_BmnM
UCBA6OI6vEDK13jfoiuX694A,ET7F_ncMQPc,Onnorokom Pathshala,1169,Programming & Tech,https://www.youtube.com/watch?v=ET7F_ncMQPc
UCBA6OI6vEDK13jfoiuX694A,xa7Hsh9DF6M,Onnorokom Pathshala,4251,Programming & Tech,https://www.youtube.com/watch?v=xa7Hsh9DF6M
UCmzj6hXrPZ_AwIZ8lgo-HuQ,iaL-WMy6ZGU,Golpo FM,3219,Audiobook / Storytelling,https://www.youtube.com/watch?v=iaL-WMy6ZGU
UCmzj6hXrPZ_AwIZ8lgo-HuQ,gGDgieA-AWQ,Golpo FM,2389,Audiobook / Storytelling,https://www.youtube.com/watch?v=gGDgieA-AWQ
UCmzj6hXrPZ_AwIZ8lgo-HuQ,w-27_gUFFho,Golpo FM,3214,Audiobook / Storytelling,https://www.youtube.com/watch?v=w-27_gUFFho
UCmzj6hXrPZ_AwIZ8lgo-HuQ,Lmo6R65x7lo,Golpo FM,2021,Audiobook / Storytelling,https://www.youtube.com/watch?v=Lmo6R65x7lo
UCmzj6hXrPZ_AwIZ8lgo-HuQ,BiiDNrBSwew,Sunday Suspense,6095,Audio Drama,https://www.youtube.com/watch?v=BiiDNrBSwew
UCmzj6hXrPZ_AwIZ8lgo-HuQ,iaL-WMy6ZGU,Sunday Suspense,3219,Audio Drama,https://www.youtube.com/watch?v=iaL-WMy6ZGU
UCmzj6hXrPZ_AwIZ8lgo-HuQ,gGDgieA-AWQ,Sunday Suspense,2389,Audio Drama,https://www.youtube.com/watch?v=gGDgieA-AWQ
UCmzj6hXrPZ_AwIZ8lgo-HuQ,6Z0wSPuXT_0,Sunday Suspense,1243,Audio Drama,https://www.youtube.com/watch?v=6Z0wSPuXT_0
UC3ZEA143iMgN2y-AAoUV-jg,UByc-pLQP-4,Shikkhok Batayon,346,Online Class,https://www.youtube.com/watch?v=UByc-pLQP-4
UC3ZEA143iMgN2y-AAoUV-jg,XIjb49E9dp0,Shikkhok Batayon,449,Online Class,https://www.youtube.com/watch?v=XIjb49E9dp0
UC3ZEA143iMgN2y-AAoUV-jg,Ax8T7ZJpaxo,Shikkhok Batayon,398,Online Class,https://www.youtube.com/watch?v=Ax8T7ZJpaxo
UCFb5CtTpVkPh4EIyBA9effA,PuRD20WGCGo,Bangla Academy Official,315,Literature & Language,https://www.youtube.com/watch?v=PuRD20WGCGo
UCFb5CtTpVkPh4EIyBA9effA,1Zaiq7Q_nOI,Bangla Academy Official,1811,Literature & Language,https://www.youtube.com/watch?v=1Zaiq7Q_nOI
UCFb5CtTpVkPh4EIyBA9effA,SKDzQIkoiQU,Bangla Academy Official,732,Literature & Language,https://www.youtube.com/watch?v=SKDzQIkoiQU
UCFb5CtTpVkPh4EIyBA9effA,SPjk53O-TmQ,Bangla Academy Official,1086,Literature & Language,https://www.youtube.com/watch?v=SPjk53O-TmQ
UC5-l8qOePYGn-SPP9KlD6fQ,sMxa10Qkt9A,Virtual School Bangladesh,1840,Online Education,https://www.youtube.com/watch?v=sMxa10Qkt9A
UC5-l8qOePYGn-SPP9KlD6fQ,JMCz9svN454,Virtual School Bangladesh,599,Online Education,https://www.youtube.com/watch?v=JMCz9svN454
UCFM3gG5IHfogarxlKcIHCAg,67sqj-FZUcc,Learn with Sumit,1798,Web Development,https://www.youtube.com/watch?v=67sqj-FZUcc
UCFM3gG5IHfogarxlKcIHCAg,IkTUH523pVY,Learn with Sumit,819,Web Development,https://www.youtube.com/watch?v=IkTUH523pVY
UCFM3gG5IHfogarxlKcIHCAg,lzCIvRBVJZg,Learn with Sumit,1042,Web Development,https://www.youtube.com/watch?v=lzCIvRBVJZg
UCFM3gG5IHfogarxlKcIHCAg,KzoccbLyyYw,Learn with Sumit,6981,Web Development,https://www.youtube.com/watch?v=KzoccbLyyYw
UCEXwc6mNh7Lakj6lX-7a2Mg,DQ3FZYjcyVg,Anisul Islam,3887,Programming Tutorials,https://www.youtube.com/watch?v=DQ3FZYjcyVg
UCEXwc6mNh7Lakj6lX-7a2Mg,78jfoEFw-hk,Anisul Islam,373,Programming Tutorials,https://www.youtube.com/watch?v=78jfoEFw-hk
UCEXwc6mNh7Lakj6lX-7a2Mg,GYSOXjxRdfA,Anisul Islam,330,Programming Tutorials,https://www.youtube.com/watch?v=GYSOXjxRdfA
UCEXwc6mNh7Lakj6lX-7a2Mg,51hMIJzT3go,Anisul Islam,1471,Programming Tutorials,https://www.youtube.com/watch?v=51hMIJzT3go
UCs2cWnd7Sb1eXT-50oMOxlw,sMbDwjAcSV0,Jhankar Mahbub,1057,Programming Education,https://www.youtube.com/watch?v=sMbDwjAcSV0
UCs2cWnd7Sb1eXT-50oMOxlw,5Hp2apAxTpk,Jhankar Mahbub,512,Programming Education,https://www.youtube.com/watch?v=5Hp2apAxTpk
UCs2cWnd7Sb1eXT-50oMOxlw,tlQJ6dcKdSU,Jhankar Mahbub,1109,Programming Education,https://www.youtube.com/watch?v=tlQJ6dcKdSU
UCs2cWnd7Sb1eXT-50oMOxlw,yh-4nJK2xCM,Jhankar Mahbub,1338,Programming Education,https://www.youtube.com/watch?v=yh-4nJK2xCM
UCzUpRdOwrILcg6c6dKxPr0g,dsnHKWDvBAs,Amar Golpo,6743,Audiobook / Story,https://www.youtube.com/watch?v=dsnHKWDvBAs
UCzUpRdOwrILcg6c6dKxPr0g,vUnKgqjviE8,Amar Golpo,1633,Audiobook / Story,https://www.youtube.com/watch?v=vUnKgqjviE8
UCzUpRdOwrILcg6c6dKxPr0g,fhErwhebikM,Amar Golpo,1686,Audiobook / Story,https://www.youtube.com/watch?v=fhErwhebikM
UCzUpRdOwrILcg6c6dKxPr0g,ohxZUAiZl6Y,Amar Golpo,1682,Audiobook / Story,https://www.youtube.com/watch?v=ohxZUAiZl6Y
UCNUFterLJ9vpFZZ0try7sLA,kyyvdxUQUGo,Somoy TV,1249,News Presentation,https://www.youtube.com/watch?v=kyyvdxUQUGo
UCNUFterLJ9vpFZZ0try7sLA,EjOY_BzCRP8,Somoy TV,1841,News Presentation,https://www.youtube.com/watch?v=EjOY_BzCRP8
UCNUFterLJ9vpFZZ0try7sLA,kxBSOeXeJ-E,Somoy TV,1476,News Presentation,https://www.youtube.com/watch?v=kxBSOeXeJ-E
UCNUFterLJ9vpFZZ0try7sLA,tB7PM-FaQ3Y,Somoy TV,4410,News Presentation,https://www.youtube.com/watch?v=tB7PM-FaQ3Y
UCN6sm8iHiPd0cnoUardDAnw,PS72dWN5gPg,Jamuna TV,400,News Presentation,https://www.youtube.com/watch?v=PS72dWN5gPg
UCN6sm8iHiPd0cnoUardDAnw,c_EwiBTTjbE,Jamuna TV,1201,News Presentation,https://www.youtube.com/watch?v=c_EwiBTTjbE
UCN6sm8iHiPd0cnoUardDAnw,yAH294JaAqM,Jamuna TV,588,News Presentation,https://www.youtube.com/watch?v=yAH294JaAqM
UCN6sm8iHiPd0cnoUardDAnw,4QXzCLPoTdU,Jamuna TV,519,News Presentation,https://www.youtube.com/watch?v=4QXzCLPoTdU
UCbgcYEdMsuypG2NJ-znBp3w,7Tl-usWkhxU,ATN News,438,News Presentation,https://www.youtube.com/watch?v=7Tl-usWkhxU
UCbgcYEdMsuypG2NJ-znBp3w,rk1DVLgn9z8,ATN News,315,News Presentation,https://www.youtube.com/watch?v=rk1DVLgn9z8
UCbgcYEdMsuypG2NJ-znBp3w,FMsWHFgzMaA,ATN News,550,News Presentation,https://www.youtube.com/watch?v=FMsWHFgzMaA
UCbgcYEdMsuypG2NJ-znBp3w,HlsuJqsC4W0,ATN News,4338,News Presentation,https://www.youtube.com/watch?v=HlsuJqsC4W0
UChPD2BQ2dJ-w00klQQkc-Qg,77Be4aNl-e4,BBC News Bangla,1469,International News,https://www.youtube.com/watch?v=77Be4aNl-e4
UChPD2BQ2dJ-w00klQQkc-Qg,B5CDmMENY94,BBC News Bangla,402,International News,https://www.youtube.com/watch?v=B5CDmMENY94
UChPD2BQ2dJ-w00klQQkc-Qg,jjocixakglk,BBC News Bangla,300,International News,https://www.youtube.com/watch?v=jjocixakglk
UCIIkOzwZIdLfHa4Q13dQrkw,OH3NSI-cc3c,DW Bangla,1801,International News,https://www.youtube.com/watch?v=OH3NSI-cc3c
UCIIkOzwZIdLfHa4Q13dQrkw,78F2m5RCyvQ,DW Bangla,635,International News,https://www.youtube.com/watch?v=78F2m5RCyvQ
UCIIkOzwZIdLfHa4Q13dQrkw,5K1oOlB5h8Q,DW Bangla,836,International News,https://www.youtube.com/watch?v=5K1oOlB5h8Q
UCIIkOzwZIdLfHa4Q13dQrkw,qa6Vrx-wJoQ,DW Bangla,317,International News,https://www.youtube.com/watch?v=qa6Vrx-wJoQ
UCxHoBXkY88Tb8z1Ssj6CWsQ,pR3wzGR7a1s,Jatiya Sangsad TV,302,Parliament Session,https://www.youtube.com/watch?v=pR3wzGR7a1s
UCtqvtAVmad5zywaziN6CbfA,dYs4PoIJZQk,Ekattor TV,497,News Presentation,https://www.youtube.com/watch?v=dYs4PoIJZQk
UCtqvtAVmad5zywaziN6CbfA,hk87ZdLEbOQ,Ekattor TV,954,News Presentation,https://www.youtube.com/watch?v=hk87ZdLEbOQ
UCtqvtAVmad5zywaziN6CbfA,UCwDTeKwYdI,Ekattor TV,370,News Presentation,https://www.youtube.com/watch?v=UCwDTeKwYdI
UCUvXoiDEKI8VZJrr58g4VAw,FeMYC4LZE0M,DBC News,1450,News Presentation,https://www.youtube.com/watch?v=FeMYC4LZE0M
UCUvXoiDEKI8VZJrr58g4VAw,GUvve82TdkI,DBC News,1576,News Presentation,https://www.youtube.com/watch?v=GUvve82TdkI
UCl13d2BTcnn_wQmlpWV_Ctw,6gxIakVzK6c,SATV News,383,News Presentation,https://www.youtube.com/watch?v=6gxIakVzK6c
UCl13d2BTcnn_wQmlpWV_Ctw,FELKy0fxAD0,SATV News,308,News Presentation,https://www.youtube.com/watch?v=FELKy0fxAD0
UCig6MgICx3g8p3IHZM45oEA,jecHjWFVOvI,Nagorik TV,321,Political Talk,https://www.youtube.com/watch?v=jecHjWFVOvI
UCig6MgICx3g8p3IHZM45oEA,1vg25DUyXAc,Nagorik TV,494,Political Talk,https://www.youtube.com/watch?v=1vg25DUyXAc
UCig6MgICx3g8p3IHZM45oEA,BJrXMwNM58g,Nagorik TV,483,Political Talk,https://www.youtube.com/watch?v=BJrXMwNM58g
UCig6MgICx3g8p3IHZM45oEA,gGqU8dODX1o,Nagorik TV,932,Political Talk,https://www.youtube.com/watch?v=gGqU8dODX1o
UCFlSrobAqUBzN80Et09iRQA,DF8xh7SN5FQ,Boishakhi TV,1160,News Presentation,https://www.youtube.com/watch?v=DF8xh7SN5FQ
UCFlSrobAqUBzN80Et09iRQA,zwQ97sDIfSM,Boishakhi TV,1116,News Presentation,https://www.youtube.com/watch?v=zwQ97sDIfSM
UCFlSrobAqUBzN80Et09iRQA,SjDqIRreYbQ,Boishakhi TV,1154,News Presentation,https://www.youtube.com/watch?v=SjDqIRreYbQ
UCFlSrobAqUBzN80Et09iRQA,3eCI8t50mUo,Boishakhi TV,1153,News Presentation,https://www.youtube.com/watch?v=3eCI8t50mUo
